id,driver_id,start_ts,end_ts,vehicle_id,ambulatory_riders,handicapped_riders,total_riders,status,updated_at
170683,33,7/12/22 17:37,7/12/22 21:12,41,2,1,3,Completed,8/3/22 13:25
170684,33,7/13/22 17:49,7/13/22 18:45,41,2,0,2,Completed,8/3/22 13:25
170685,24,7/13/22 17:43,7/13/22 18:36,71,2,0,2,Completed,8/3/22 13:25
170782,2167,7/1/22 4:16,7/1/22 5:45,55,8,0,8,Completed,8/3/22 13:25
170783,3843,7/1/22 4:16,7/1/22 5:34,81,13,0,13,Completed,7/25/22 21:16
170784,3843,7/1/22 5:35,7/1/22 6:42,81,2,0,2,Completed,8/3/22 13:25
170785,11,7/1/22 19:14,7/1/22 21:16,42,4,1,5,Completed,8/3/22 13:25
170815,11,7/6/22 19:21,7/6/22 20:21,42,3,0,3,Completed,8/3/22 13:25
170816,11,7/7/22 19:18,7/7/22 19:56,42,1,0,1,Completed,8/3/22 13:25
170818,11,7/8/22 19:09,7/8/22 21:06,42,4,1,5,Completed,8/3/22 13:25
170819,24,7/8/22 20:05,7/8/22 21:03,71,2,1,3,Completed,8/3/22 13:25
170820,11,7/11/22 19:15,7/11/22 20:30,42,3,1,4,Completed,8/3/22 13:25
170822,11,7/12/22 19:34,7/12/22 21:29,42,3,1,4,Completed,8/3/22 13:25
170823,11,7/13/22 19:10,7/13/22 20:54,42,4,1,5,Completed,8/3/22 13:25
170828,16576,7/5/22 12:21,7/5/22 13:45,43,3,0,3,Completed,8/3/22 13:25
170829,11,7/5/22 12:09,7/5/22 13:38,42,0,2,2,Completed,8/3/22 13:25
170830,11,7/5/22 19:23,7/5/22 21:34,42,3,2,5,Completed,8/3/22 13:25
170834,16576,7/6/22 19:05,7/6/22 20:10,43,2,0,2,Completed,8/3/22 13:25
170842,33,7/14/22 17:44,7/14/22 19:16,43,3,0,3,Completed,8/3/22 13:25
170843,24,7/14/22 17:56,7/14/22 19:09,72,3,1,4,Completed,8/3/22 13:25
170847,24,7/1/22 10:20,7/1/22 11:45,41,0,2,2,Completed,8/3/22 13:25
170848,11,7/1/22 10:31,7/1/22 12:11,42,1,1,2,Completed,8/3/22 13:25
170849,16576,7/1/22 12:11,7/1/22 12:49,72,2,0,2,Completed,8/3/22 13:25
170850,33,7/1/22 12:43,7/1/22 13:54,43,2,0,2,Completed,8/3/22 13:25
170854,16576,7/1/22 18:50,7/1/22 20:04,72,2,0,2,Completed,8/3/22 13:25
170858,11,7/5/22 10:09,7/5/22 12:08,42,2,1,3,Completed,8/3/22 13:25
170859,11,7/6/22 11:16,7/6/22 11:32,42,0,1,1,Completed,8/3/22 13:25
170862,16576,7/7/22 10:38,7/7/22 12:04,43,1,1,2,Completed,8/3/22 13:25
170863,11,7/7/22 10:32,7/7/22 12:07,42,2,0,2,Completed,8/3/22 13:25
170864,11,7/8/22 10:38,7/8/22 12:08,42,1,1,2,Completed,8/3/22 13:25
170869,11,7/11/22 10:48,7/11/22 12:04,42,0,2,2,Completed,8/3/22 13:25
170872,11,7/12/22 10:00,7/12/22 12:05,42,2,1,3,Completed,8/3/22 13:25
170884,24,7/5/22 12:14,7/5/22 13:31,72,4,0,4,Completed,8/3/22 13:25
170889,24,7/7/22 12:08,7/7/22 13:00,72,3,0,3,Completed,8/3/22 13:25
170890,33,7/8/22 12:59,7/8/22 14:15,41,2,0,2,Completed,8/3/22 13:25
170891,16576,7/8/22 12:41,7/8/22 13:46,43,2,0,2,Completed,8/3/22 13:25
170892,16576,7/11/22 12:03,7/11/22 13:52,72,5,0,5,Completed,8/3/22 13:25
170896,24,7/12/22 12:09,7/12/22 13:20,71,3,0,3,Completed,8/3/22 13:25
170897,24,7/13/22 12:04,7/13/22 13:20,71,4,0,4,Completed,8/3/22 13:25
170901,11,7/14/22 12:33,7/14/22 13:55,42,3,0,3,Completed,8/3/22 13:25
170905,11,7/5/22 17:40,7/5/22 19:23,42,2,1,3,Completed,8/3/22 13:25
170906,33,7/5/22 19:04,7/5/22 21:57,41,3,0,3,Completed,8/3/22 13:25
170907,24,7/5/22 19:31,7/5/22 20:50,71,4,1,5,Completed,8/3/22 13:25
170909,11,7/6/22 17:40,7/6/22 18:33,42,1,0,1,Completed,8/3/22 13:25
170910,24,7/6/22 18:43,7/6/22 20:38,71,5,0,5,Completed,8/3/22 13:25
170912,16576,7/7/22 17:44,7/7/22 19:16,43,1,1,2,Completed,8/3/22 13:25
170914,11,7/7/22 17:40,7/7/22 19:16,42,2,0,2,Completed,8/3/22 13:25
170916,24,7/7/22 18:53,7/7/22 19:55,72,3,0,3,Completed,8/3/22 13:25
170918,11,7/8/22 17:40,7/8/22 19:09,42,2,1,3,Completed,8/3/22 13:25
170919,33,7/8/22 18:45,7/8/22 20:15,41,2,0,2,Completed,8/3/22 13:25
170920,16576,7/8/22 19:39,7/8/22 20:44,43,3,0,3,Completed,8/3/22 13:25
171032,2733,7/4/22 16:46,7/4/22 18:52,51,14,0,14,Completed,8/3/22 13:25
171171,21,7/1/22 18:34,7/1/22 19:50,46,4,0,4,Completed,8/3/22 13:25
171172,2167,7/2/22 3:13,7/2/22 4:41,55,8,0,8,Completed,8/3/22 13:25
171173,16576,7/2/22 3:06,7/2/22 4:39,253,13,0,13,Completed,8/3/22 13:25
171180,3843,7/5/22 5:13,7/5/22 6:23,81,2,0,2,Completed,8/3/22 13:25
171181,2167,7/5/22 5:27,7/5/22 7:31,55,14,0,14,Completed,8/3/22 13:25
171182,11,7/1/22 17:40,7/1/22 19:14,42,2,1,3,Completed,8/3/22 13:25
171234,2167,7/2/22 20:28,7/2/22 21:10,55,1,0,1,Completed,8/3/22 13:25
171235,2167,7/3/22 7:33,7/3/22 8:18,55,4,0,4,Completed,8/4/22 0:58
171336,16576,7/8/22 15:05,7/8/22 15:53,43,1,0,1,Completed,8/3/22 13:25
171341,44,7/5/22 17:58,7/5/22 18:40,5,1,0,1,Completed,8/3/22 13:25
171460,18228,7/12/22 11:41,7/12/22 12:57,85,3,0,3,Completed,8/3/22 13:25
171477,16576,7/6/22 12:37,7/6/22 13:34,43,2,0,2,Completed,8/3/22 13:25
171486,24,7/6/22 17:42,7/6/22 18:43,71,2,0,2,Completed,8/3/22 13:25
171539,16576,7/6/22 10:53,7/6/22 11:25,43,1,0,1,Completed,8/3/22 13:25
171689,3843,7/5/22 23:30,7/6/22 2:39,81,13,0,13,Completed,8/3/22 13:25
171690,2167,7/6/22 1:35,7/6/22 2:27,55,8,0,8,Completed,8/3/22 13:25
171810,45,7/7/22 11:02,7/7/22 11:34,5,1,0,1,Completed,8/3/22 13:25
171821,18228,7/11/22 9:28,7/11/22 10:53,85,9,0,9,Completed,8/3/22 13:25
171822,18228,7/11/22 17:31,7/11/22 18:56,85,12,0,12,Completed,8/3/22 13:25
171823,18228,7/11/22 18:57,7/11/22 19:59,85,9,0,9,Completed,8/3/22 13:25
171824,45,7/12/22 2:33,7/12/22 4:08,85,12,0,12,Completed,8/3/22 13:25
171825,18228,7/13/22 9:27,7/13/22 10:50,85,9,0,9,Completed,8/3/22 13:25
171826,18228,7/13/22 18:55,7/13/22 19:58,85,9,0,9,Completed,8/3/22 13:25
171827,16576,7/14/22 2:06,7/14/22 4:23,85,12,0,12,Completed,8/3/22 13:25
171828,18228,7/13/22 17:28,7/13/22 18:54,85,12,0,12,Completed,8/3/22 13:25
171829,18228,7/14/22 9:30,7/14/22 10:52,85,9,0,9,Completed,8/3/22 13:25
171830,18228,7/14/22 17:33,7/14/22 19:01,85,12,0,12,Completed,8/3/22 13:25
171831,18228,7/14/22 19:12,7/14/22 19:55,85,9,0,9,Completed,8/3/22 13:25
171832,16576,7/15/22 2:07,7/15/22 3:48,85,12,0,12,Completed,8/3/22 13:25
171834,18228,7/20/22 17:30,7/20/22 18:50,85,12,0,12,Completed,8/3/22 13:25
171835,18228,7/20/22 18:50,7/20/22 19:58,85,9,0,9,Completed,8/3/22 13:25
171836,16576,7/21/22 2:07,7/21/22 4:03,85,12,0,12,Completed,8/3/22 13:25
171837,18228,7/19/22 9:28,7/19/22 10:54,85,9,0,9,Completed,8/3/22 13:25
171838,18228,7/19/22 17:29,7/19/22 18:49,85,12,0,12,Completed,8/3/22 13:25
171840,16576,7/20/22 2:00,7/20/22 3:48,85,12,0,12,Completed,8/3/22 13:25
171841,18228,7/18/22 9:28,7/18/22 10:55,85,9,0,9,Completed,8/3/22 13:25
171842,18228,7/18/22 17:24,7/18/22 18:51,85,12,0,12,Completed,8/3/22 13:25
171843,18228,7/18/22 18:51,7/18/22 20:01,85,9,0,9,Completed,8/3/22 13:25
171844,16576,7/19/22 2:08,7/19/22 3:48,85,12,0,12,Completed,8/3/22 13:25
171845,18228,7/15/22 9:26,7/15/22 10:50,85,9,0,9,Completed,8/3/22 13:25
171846,18228,7/15/22 17:26,7/15/22 18:55,85,12,0,12,Completed,8/3/22 13:25
171847,18228,7/15/22 18:56,7/15/22 20:00,85,9,0,9,Completed,8/3/22 13:25
171848,45,7/16/22 2:23,7/17/22 12:58,85,12,0,12,Completed,8/3/22 13:25
171853,18228,7/28/22 9:26,7/28/22 10:49,85,9,0,9,Completed,8/3/22 13:25
171854,18228,7/28/22 17:30,7/28/22 18:54,85,12,0,12,Completed,8/3/22 13:25
171855,18228,7/28/22 18:54,7/28/22 20:07,85,9,0,9,Completed,8/3/22 13:25
171856,45,7/29/22 2:36,7/29/22 5:09,85,12,0,12,Completed,8/3/22 13:25
171857,18228,7/27/22 9:28,7/27/22 10:54,85,9,0,9,Completed,8/3/22 13:25
171858,18228,7/27/22 17:27,7/27/22 18:52,85,12,0,12,Completed,8/3/22 13:25
171859,18228,7/27/22 19:18,7/27/22 19:56,85,9,0,9,Completed,8/3/22 13:25
171860,45,7/28/22 2:16,7/28/22 4:00,85,12,0,12,Completed,8/3/22 13:25
171861,18228,7/26/22 9:30,7/26/22 10:52,85,9,0,9,Completed,8/3/22 13:25
171839,18228,7/19/22 18:50,7/19/22 19:56,85,9,0,9,Completed,8/3/22 13:25
171862,18228,7/26/22 17:29,7/26/22 18:53,85,12,0,12,Completed,8/3/22 13:25
171863,18228,7/26/22 18:55,7/26/22 19:56,85,9,0,9,Completed,8/3/22 13:25
171864,45,7/27/22 2:26,7/27/22 3:45,85,12,0,12,Completed,8/3/22 13:25
171865,18228,7/25/22 9:38,7/25/22 10:55,85,9,0,9,Completed,8/3/22 13:25
171866,18228,7/25/22 17:25,7/25/22 18:51,85,12,0,12,Completed,8/3/22 13:25
171867,18228,7/25/22 18:52,7/25/22 19:57,85,9,0,9,Completed,8/3/22 13:25
171868,16576,7/26/22 2:03,7/26/22 3:50,85,12,0,12,Completed,8/3/22 13:25
171869,18228,7/22/22 9:29,7/22/22 10:58,85,9,0,9,Completed,8/3/22 13:25
171870,18228,7/22/22 17:29,7/22/22 18:52,85,12,0,12,Completed,8/3/22 13:25
171871,18228,7/22/22 18:52,7/22/22 19:59,85,9,0,9,Completed,8/3/22 13:25
171872,45,7/23/22 2:25,7/23/22 3:55,85,12,0,12,Completed,8/3/22 13:25
171873,18228,7/21/22 9:29,7/21/22 10:51,85,9,0,9,Completed,8/3/22 13:25
171875,18228,7/21/22 17:28,7/21/22 18:53,85,12,0,12,Completed,8/3/22 13:25
171876,18228,7/21/22 18:53,7/21/22 19:55,85,9,0,9,Completed,8/3/22 13:25
171877,16576,7/22/22 2:06,7/22/22 3:44,85,12,0,12,Completed,8/3/22 13:25
171878,11,7/7/22 12:19,7/7/22 13:08,42,2,0,2,Completed,8/3/22 13:25
171882,16576,7/7/22 12:33,7/7/22 13:18,43,1,0,1,Completed,8/3/22 13:25
171883,16576,7/7/22 19:16,7/7/22 20:45,43,3,0,3,Completed,8/3/22 13:25
171884,33,7/9/22 12:01,7/9/22 12:54,42,1,0,1,Completed,8/3/22 13:25
171885,2167,7/9/22 20:30,7/9/22 21:09,55,1,0,1,Completed,8/3/22 13:25
171886,45,7/8/22 11:07,7/8/22 15:58,5,1,0,1,Completed,8/3/22 13:25
171891,44,7/9/22 21:27,7/9/22 22:56,46,7,0,7,Completed,8/4/22 1:03
171896,21,7/7/22 13:23,7/7/22 14:06,46,1,0,1,Completed,8/3/22 13:25
171899,2733,7/6/22 18:38,7/6/22 19:46,51,4,0,4,Completed,8/3/22 13:25
171900,2167,7/7/22 3:04,7/7/22 5:15,55,8,0,8,Completed,8/3/22 13:25
171901,3843,7/7/22 3:17,7/7/22 4:39,81,13,0,13,Completed,8/3/22 13:25
171902,15602,7/7/22 10:39,7/7/22 11:28,46,14,0,14,Completed,8/3/22 13:25
171972,2167,7/9/22 21:09,7/9/22 22:54,55,8,0,8,Completed,8/4/22 1:02
171977,33,7/9/22 12:54,7/9/22 13:33,42,5,3,8,Completed,8/3/22 13:25
172066,15602,7/13/22 10:54,7/13/22 11:39,46,8,0,8,Completed,8/4/22 1:15
172067,2733,7/13/22 16:45,7/13/22 17:55,51,6,0,6,Completed,8/4/22 1:15
172069,2733,7/14/22 1:02,7/14/22 2:01,51,5,0,5,Completed,8/4/22 1:15
172070,2733,7/14/22 2:25,7/14/22 3:51,51,6,0,6,Completed,8/3/22 13:25
172073,15602,7/12/22 10:57,7/12/22 11:43,46,8,0,8,Completed,8/3/22 13:25
172074,2733,7/12/22 16:45,7/12/22 17:58,51,6,0,6,Completed,8/4/22 1:10
172075,2733,7/12/22 18:41,7/12/22 19:40,51,10,0,10,Completed,8/3/22 13:25
172076,2733,7/13/22 1:03,7/13/22 2:04,51,5,0,5,Completed,8/3/22 13:25
172077,2733,7/13/22 2:22,7/13/22 3:52,51,6,0,6,Completed,8/3/22 13:25
172079,15602,7/11/22 8:57,7/11/22 10:05,46,11,0,11,Completed,8/3/22 13:25
172080,15602,7/11/22 10:34,7/11/22 11:35,46,8,0,8,Completed,8/3/22 13:25
172081,2733,7/11/22 16:46,7/11/22 17:53,51,6,0,6,Completed,8/3/22 13:25
172082,2733,7/11/22 18:30,7/11/22 19:43,51,8,0,8,Completed,8/4/22 1:08
172083,2733,7/12/22 1:03,7/12/22 2:02,51,5,0,5,Completed,8/3/22 13:25
172084,2733,7/12/22 2:23,7/12/22 3:52,51,6,0,6,Completed,8/4/22 1:08
172085,18228,7/12/22 9:26,7/12/22 10:51,85,9,0,9,Completed,8/3/22 13:25
172086,18228,7/12/22 17:30,7/12/22 18:55,85,12,0,12,Completed,8/3/22 13:25
172087,18228,7/12/22 18:56,7/12/22 19:57,85,9,0,9,Completed,8/3/22 13:25
172088,16576,7/13/22 2:09,7/13/22 3:52,85,12,0,12,Completed,8/3/22 13:25
172091,15602,7/15/22 10:55,7/15/22 11:36,46,14,0,14,Completed,8/4/22 1:20
172093,2733,7/16/22 2:16,7/16/22 3:56,51,7,0,7,Completed,8/3/22 13:25
172094,2733,7/15/22 16:45,7/15/22 17:57,51,7,0,7,Completed,8/4/22 1:20
172095,2733,7/15/22 18:25,7/15/22 19:38,55,10,0,10,Completed,8/4/22 1:20
172098,15602,7/14/22 11:01,7/14/22 11:35,46,8,0,8,Completed,8/4/22 1:18
172100,2733,7/14/22 18:19,7/14/22 19:38,51,10,0,10,Completed,8/4/22 1:18
172101,2733,7/15/22 2:36,7/15/22 3:51,51,7,0,7,Completed,8/3/22 13:25
172104,2733,7/15/22 1:03,7/15/22 1:59,51,6,0,6,Completed,8/4/22 1:18
172106,18228,7/12/22 15:40,7/12/22 17:26,85,13,0,13,Completed,8/3/22 13:25
172107,21,7/12/22 17:56,7/12/22 18:49,253,4,0,4,Completed,8/3/22 13:25
172108,2190,7/12/22 18:39,7/12/22 20:51,46,14,0,14,Completed,8/3/22 13:25
172109,2167,7/13/22 0:33,7/13/22 1:35,55,14,0,14,Completed,8/3/22 13:25
172110,3843,7/13/22 2:13,7/13/22 3:51,81,13,0,13,Completed,8/3/22 13:25
172114,21,7/12/22 10:13,7/12/22 11:20,253,14,0,14,Completed,8/3/22 13:25
172117,21,7/12/22 8:35,7/12/22 9:32,253,4,0,4,Completed,8/3/22 13:25
172119,2167,7/13/22 2:08,7/13/22 3:25,55,8,0,8,Completed,8/3/22 13:25
172120,2167,7/11/22 7:34,7/11/22 9:02,55,14,0,14,Completed,8/3/22 13:25
172121,18228,7/11/22 15:40,7/11/22 17:25,85,13,0,13,Completed,8/3/22 13:25
172122,21,7/11/22 17:59,7/11/22 18:45,253,4,0,4,Completed,8/3/22 13:25
172123,2190,7/11/22 18:41,7/11/22 20:48,46,14,0,14,Completed,8/3/22 13:25
172124,2167,7/12/22 0:27,7/12/22 1:35,55,14,0,14,Completed,8/3/22 13:25
172125,3843,7/12/22 1:57,7/12/22 3:38,81,13,0,13,Completed,8/3/22 13:25
172131,21,7/11/22 8:30,7/11/22 9:30,253,4,0,4,Completed,8/3/22 13:25
172133,2167,7/12/22 2:11,7/12/22 4:43,55,8,0,8,Completed,8/3/22 13:25
172134,3843,7/14/22 5:16,7/14/22 6:23,81,2,0,2,Completed,8/3/22 13:25
172135,2190,7/14/22 15:24,7/14/22 17:29,46,13,0,13,Completed,8/3/22 13:25
172137,2190,7/14/22 18:57,7/14/22 21:21,46,14,0,14,Completed,8/3/22 13:25
172138,2167,7/15/22 0:33,7/15/22 1:40,55,14,0,14,Completed,8/3/22 13:25
172140,2167,7/14/22 5:21,7/14/22 12:33,55,14,0,14,Completed,8/3/22 13:25
172146,21,7/14/22 8:33,7/14/22 9:32,253,4,0,4,Completed,8/3/22 13:25
172149,3843,7/13/22 5:27,7/13/22 6:15,81,2,0,2,Completed,8/3/22 13:25
172150,18228,7/13/22 15:34,7/13/22 17:24,85,13,0,13,Completed,8/3/22 13:25
172152,2190,7/13/22 18:38,7/13/22 20:43,55,14,0,14,Completed,8/3/22 13:25
172153,2167,7/14/22 0:30,7/14/22 1:37,55,14,0,14,Completed,8/3/22 13:25
172155,2167,7/13/22 5:23,7/13/22 7:28,55,14,0,14,Completed,8/3/22 13:25
172161,21,7/13/22 8:32,7/13/22 9:31,253,4,0,4,Completed,8/3/22 13:25
172164,21,7/11/22 16:05,7/11/22 17:51,253,8,0,8,Completed,8/3/22 13:25
172168,21,7/12/22 16:01,7/12/22 17:55,253,8,0,8,Completed,8/3/22 13:25
172169,21,7/13/22 16:04,7/13/22 17:55,253,8,0,8,Completed,8/3/22 13:25
172170,3843,7/14/22 17:27,7/14/22 18:51,81,8,0,8,Completed,8/3/22 13:25
172171,3843,7/15/22 5:08,7/15/22 6:18,81,2,0,2,Completed,8/3/22 13:25
172178,25828,7/11/22 15:12,7/11/22 15:34,55,1,0,1,Completed,8/3/22 13:25
172258,24,7/8/22 12:24,7/8/22 13:52,71,2,1,3,Completed,8/3/22 13:25
172362,24,7/11/22 12:15,7/11/22 13:53,71,2,1,3,Completed,8/3/22 13:25
172363,11,7/11/22 17:40,7/11/22 18:21,42,1,0,1,Completed,8/3/22 13:25
172365,16576,7/11/22 19:08,7/11/22 21:29,72,6,0,6,Completed,8/3/22 13:25
172366,24,7/11/22 18:52,7/11/22 20:29,71,2,1,3,Completed,8/3/22 13:25
172369,33,7/12/22 12:10,7/12/22 13:51,41,4,0,4,Completed,8/3/22 13:25
172370,11,7/12/22 17:46,7/12/22 19:26,42,3,1,4,Completed,8/3/22 13:25
172371,33,7/12/22 19:10,7/12/22 21:13,41,3,0,3,Completed,8/3/22 13:25
172372,24,7/12/22 19:31,7/12/22 20:32,71,4,0,4,Completed,8/3/22 13:25
172526,2167,7/8/22 2:16,7/8/22 3:17,55,8,0,8,Completed,8/3/22 13:25
172609,15602,7/8/22 10:18,7/8/22 11:41,46,14,0,14,Completed,8/3/22 13:25
172641,2733,7/8/22 18:37,7/8/22 19:45,51,4,0,4,Completed,8/3/22 13:25
172743,3843,7/10/22 18:43,7/10/22 20:42,81,14,0,14,Completed,8/3/22 13:25
172782,45,7/9/22 4:03,7/9/22 5:41,81,13,0,13,Completed,8/3/22 13:25
172783,2167,7/9/22 4:03,7/9/22 5:20,55,8,0,8,Completed,8/3/22 13:25
172786,16576,7/9/22 12:32,7/9/22 14:05,46,14,0,14,Completed,8/3/22 13:25
172863,21,7/11/22 11:12,7/11/22 11:31,253,1,0,1,Completed,8/3/22 13:25
172897,15602,7/12/22 9:23,7/12/22 10:03,46,13,0,13,Completed,8/4/22 1:10
172898,15602,7/13/22 9:22,7/13/22 10:08,46,13,0,13,Completed,8/4/22 1:15
172900,45,7/12/22 11:10,7/12/22 11:40,5,1,0,1,Completed,8/3/22 13:25
172903,45,7/15/22 11:11,7/15/22 11:36,5,1,0,1,Completed,8/3/22 13:25
172904,2190,7/15/22 20:24,7/15/22 20:57,46,1,0,1,Completed,8/3/22 13:25
172905,33,7/14/22 10:59,7/14/22 11:29,43,1,0,1,Completed,8/3/22 13:25
172908,21,7/13/22 20:01,7/13/22 20:47,253,1,0,1,Completed,8/3/22 13:25
172992,15602,7/15/22 9:23,7/15/22 10:06,46,13,0,13,Completed,8/4/22 1:20
172997,11,7/15/22 10:41,7/15/22 12:10,42,1,1,2,Completed,8/3/22 13:25
172999,16576,7/15/22 10:12,7/15/22 11:56,72,3,1,4,Completed,8/3/22 13:25
173000,11,7/15/22 12:12,7/15/22 14:13,42,2,2,4,Completed,8/3/22 13:25
173001,16576,7/15/22 11:56,7/15/22 14:03,72,4,0,4,Completed,8/3/22 13:25
173006,11,7/15/22 17:40,7/15/22 19:07,41,1,1,2,Completed,8/3/22 13:25
173008,16576,7/15/22 18:07,7/15/22 20:28,72,5,1,6,Completed,8/3/22 13:25
173011,16576,7/15/22 20:33,7/15/22 22:57,72,4,1,5,Completed,8/3/22 13:25
173014,11,7/15/22 19:07,7/15/22 21:54,42,3,2,5,Completed,8/3/22 13:25
173035,2190,7/12/22 21:18,7/12/22 21:56,46,1,0,1,Completed,8/3/22 13:25
173049,21,7/13/22 15:01,7/13/22 16:04,253,1,0,1,Completed,8/3/22 13:25
173105,45,7/12/22 20:02,7/12/22 22:19,5,1,0,1,Completed,8/3/22 13:25
173119,33,7/16/22 15:39,7/16/22 16:32,42,1,0,1,Completed,8/3/22 13:25
173121,2190,7/16/22 15:53,7/16/22 17:06,85,7,0,7,Completed,8/3/22 13:25
173180,33,7/16/22 16:32,7/16/22 17:10,42,1,0,1,Completed,8/3/22 13:25
173212,3843,7/12/22 5:56,7/12/22 7:56,81,16,0,16,Completed,8/3/22 13:25
173318,11,7/13/22 11:19,7/13/22 12:01,42,1,0,1,Completed,8/3/22 13:25
173319,16576,7/13/22 13:30,7/13/22 14:45,5,2,0,2,Completed,8/3/22 13:25
173320,11,7/13/22 17:40,7/13/22 18:56,42,2,0,2,Completed,8/3/22 13:25
173321,33,7/13/22 18:51,7/13/22 20:34,41,5,0,5,Completed,8/3/22 13:25
173322,24,7/13/22 18:36,7/13/22 20:05,71,4,0,4,Completed,8/3/22 13:25
173389,11,7/14/22 17:40,7/14/22 19:30,42,3,1,4,Completed,8/3/22 13:25
173390,24,7/14/22 19:10,7/14/22 21:05,72,5,0,5,Completed,8/3/22 13:25
173391,11,7/14/22 19:30,7/14/22 21:11,42,3,0,3,Completed,8/3/22 13:25
173392,11,7/14/22 9:51,7/14/22 12:31,42,3,2,5,Completed,8/3/22 13:25
173393,33,7/14/22 12:06,7/14/22 13:58,43,3,0,3,Completed,8/3/22 13:25
173446,33,7/16/22 13:36,7/16/22 14:04,42,1,0,1,Completed,8/3/22 13:25
173447,33,7/16/22 14:05,7/16/22 14:34,42,1,0,1,Completed,8/3/22 13:25
173450,33,7/16/22 14:34,7/16/22 15:02,42,5,3,8,Completed,8/3/22 13:25
173452,2733,7/16/22 16:00,7/16/22 17:06,51,7,0,7,Completed,8/3/22 13:25
173456,3843,7/18/22 1:35,7/18/22 2:36,83,15,0,15,Completed,8/4/22 1:21
173458,3843,7/17/22 18:52,7/17/22 20:52,46,14,0,14,Completed,8/3/22 13:25
173459,2190,7/15/22 14:23,7/15/22 15:06,46,1,0,1,Completed,8/3/22 13:25
173464,2167,7/18/22 6:25,7/18/22 8:39,55,14,0,14,Completed,8/3/22 13:25
173465,21,7/18/22 8:37,7/18/22 9:50,253,4,0,4,Completed,8/3/22 13:25
173468,2167,7/19/22 0:26,7/19/22 1:40,55,14,0,14,Completed,8/3/22 13:25
173472,2190,7/18/22 18:59,7/18/22 20:57,253,14,0,14,Completed,8/3/22 13:25
173475,2190,7/18/22 15:30,7/18/22 17:32,46,13,0,13,Completed,8/3/22 13:25
173477,15602,7/23/22 9:25,7/23/22 11:09,46,14,0,14,Completed,8/3/22 13:25
173482,2167,7/23/22 0:36,7/23/22 1:37,55,14,0,14,Completed,8/3/22 13:25
173483,2190,7/23/22 1:56,7/23/22 3:45,46,13,0,13,Completed,8/3/22 13:25
173486,2167,7/23/22 2:15,7/23/22 3:15,55,7,0,7,Completed,8/3/22 13:25
173489,21,7/22/22 8:33,7/22/22 9:40,253,4,0,4,Completed,8/3/22 13:25
173490,2190,7/22/22 15:26,7/22/22 17:35,46,13,0,13,Completed,8/3/22 13:25
173491,2190,7/22/22 17:59,7/22/22 18:48,46,4,0,4,Completed,8/3/22 13:25
173493,3843,7/21/22 5:12,7/21/22 6:13,81,2,0,2,Completed,8/3/22 13:25
173494,21,7/21/22 10:02,7/21/22 11:25,55,14,0,14,Completed,8/3/22 13:25
173497,2167,7/22/22 0:31,7/22/22 1:37,55,14,0,14,Completed,8/3/22 13:25
173502,3843,7/21/22 18:41,7/21/22 20:56,81,14,0,14,Completed,8/3/22 13:25
173506,21,7/21/22 8:34,7/21/22 9:32,253,4,0,4,Completed,8/3/22 13:25
173507,24,7/21/22 15:40,7/21/22 17:34,253,13,0,13,Completed,8/3/22 13:25
173509,3843,7/20/22 5:11,7/20/22 6:10,81,2,0,2,Completed,8/3/22 13:25
173510,21,7/20/22 10:13,7/20/22 11:36,253,14,0,14,Completed,8/3/22 13:25
173513,2167,7/21/22 0:40,7/21/22 1:37,55,14,0,14,Completed,8/3/22 13:25
173517,2190,7/20/22 17:59,7/20/22 18:47,46,3,0,3,Completed,8/3/22 13:25
173518,2190,7/20/22 18:48,7/20/22 21:01,46,14,0,14,Completed,8/3/22 13:25
173522,21,7/20/22 8:35,7/20/22 9:37,55,3,0,3,Completed,8/3/22 13:25
173523,2190,7/20/22 16:05,7/20/22 17:33,46,13,0,13,Completed,8/3/22 13:25
173525,3843,7/19/22 5:37,7/19/22 6:13,81,2,0,2,Completed,8/3/22 13:25
173529,2167,7/20/22 0:34,7/20/22 1:44,55,14,0,14,Completed,8/3/22 13:25
173530,3843,7/20/22 2:06,7/20/22 3:39,81,13,0,13,Completed,8/3/22 13:25
173534,2190,7/19/22 19:07,7/19/22 20:51,46,14,0,14,Completed,8/3/22 13:25
173535,2167,7/20/22 2:15,7/20/22 3:20,55,8,0,8,Completed,8/3/22 13:25
173538,21,7/19/22 8:37,7/19/22 9:31,55,3,0,3,Completed,8/3/22 13:25
173548,11,7/19/22 15:30,7/19/22 16:03,253,1,0,1,Completed,8/3/22 13:25
173549,24,7/19/22 17:42,7/19/22 18:09,42,1,0,1,Completed,8/3/22 13:25
173557,3843,7/13/22 18:43,7/13/22 19:49,81,4,0,4,Completed,8/3/22 13:25
173558,2167,7/14/22 2:56,7/14/22 4:03,55,8,0,8,Completed,8/3/22 13:25
173559,3843,7/14/22 3:00,7/14/22 4:09,81,13,0,13,Completed,8/3/22 13:25
173560,21,7/14/22 10:55,7/14/22 11:45,253,14,0,14,Completed,8/3/22 13:25
173600,45,7/14/22 19:56,7/14/22 21:42,5,1,0,1,Completed,7/25/22 20:55
173722,21,7/18/22 16:04,7/18/22 17:56,253,8,0,8,Completed,8/3/22 13:25
173725,2167,7/19/22 5:39,7/19/22 7:18,55,14,0,14,Completed,8/3/22 13:25
